date	time	label	pred	id	text
20121010	00:00:07		183	255819967235256320	i didn t know brothers where suppose to disrespect their sisters ?
20121010	00:00:07		11	255819967247839233	hart of dixie &lt;3
20121010	00:00:08		11	255819971035295744	that akward moment when you feel like you are  so bad  and touch 1 of those singing barbie s in the store and ur 12 and it won t shut up.
20121010	00:00:08		184	255819971043667969	a paddy ass broke nigga that s what i can t be.
20121010	00:00:08		15	255819971052044288	wind 4.0 mph ssw. barometer 1015.8 hpa, falling slowly. temperature 4.3 degc. rain today 0.0 mm. humidity 89%
20121010	00:00:08		11	255819971052072960	rt   you ain t do shit! i said i miss y all stupid bad idiot.
20121010	00:00:08		8	255819971064635392	this song reminds me of my pato :d
20121010	00:00:08		11	255819971119161344	clearly rt   we don t sleep round here!
20121010	00:00:08		11	255819971140132864	one of the most important girls in my life.  
20121010	00:00:08		185	255819971144323072	i love my crazy family&lt;3
20121010	00:00:08		3	255819971144343552	the ringer! walt responded, clear as day / as if this should have been known right away.
20121010	00:00:08		186	255819971156930560	50 cent for ever free throw i make?
20121010	00:00:08		187	255819971182084097	i m not gone hold no grudge i just know yo type.
20121010	00:00:08		11	255819971207245825	join good hands(sm) roadside assistance for free. get peace of mind without having to pay anything up front. 
20121010	00:00:08		9	255819971207254016	wale, ya dreads will catch mine soon... sike!!!
20121010	00:00:08		1	255819971219832833	great article on shamanic astrology and how it works. its history, its influence.
20121010	00:00:08		188	255819971232399360	"408,910 points - ""the frying pan"" - maximum awesome! fieldrunners 2! beat that!  fieldrunners2"
20121010	00:00:08		189	255819971257573376	portman quickly plays the big bird card, says obama is making a big election about small things.
20121010	00:00:08		190	255819971270152192	i want to love you every day and every night,we ll be together, yeah! with a roof right over our heads
20121010	00:00:08		11	255819971270168576	rt  every family has an aunt peggy
20121010	00:00:08		191	255819971316301824	glitterweave: i got this shirt and it has this weird ruffled hood / neck so i can wear it like this but if... 
20121010	00:00:08		11	255819971320504320	remember horton hear s a who? we want to hear from you! please let us know what content would be of interest to you. 
20121010	00:00:08		192	255819971328876544	my boobs looked nice asf  today ^.^
20121010	00:00:08		193	255819971349848064	to go to applebees tonight or not?
20121010	00:00:08		194	255819971370811393	gonna defo get myself some ear plugs cos i m such a boring student
20121010	00:00:08		8	255819971375013888	"then jesus said, ""come to me, all of you who are weary and carry heavy burdens, and i will give you rest. "
20121010	00:00:08		1	255819971375030272	don t you dare look out your window, darling everything s on fire. the war outside keeps raging on, but you ll be safe and sound.
20121010	00:00:08		195	255819971395981312	think i just got subtweeted oh..
20121010	00:00:08		196	255819971412774912	we are now 1 hour into hashtag horror
20121010	00:00:08		197	255819971416952832	boyfriends its an obligation to take cute selfies with your girlfriend.
20121010	00:00:08		11	255819971421171713	a father? don t have one, don t care for him, end of story.
20121010	00:00:08		198	255819971442130944	- he aint going no where :)
20121010	00:00:08		1	255819971446317056	raising hope is coming on and now it s time for yall to shut up
20121010	00:00:09		199	255819975237963776	i wish i had a more exciting job, like being a spy
20121010	00:00:09		200	255819975250554880	apple s lightning authentication chip has been bypassed, third-party acc on their way [video] | redmond pie 
20121010	00:00:09		8	255819975267323904	i m on the west side of la lookin for a real hoe. make me put my 2 arms up field goal. 
20121010	00:00:09		201	255819975267348481	 phil jones targets manchester united return for chelsea clash
20121010	00:00:09		202	255819975284105216	watching my nephew, this my lil man he gone be a savage.
20121010	00:00:09		203	255819975284117504	was with my baby today &lt;3
20121010	00:00:09		204	255819975300882432	fabulous pagan finds! custom ooak jewelry, staves, wands &amp; more!  
20121010	00:00:09		8	255819975317680128	that mf ugly ass duck face girls be havin in pictures pisses me off
20121010	00:00:09		205	255819975317680129	bombast, a endeavour, by strained description, to raise a low or familiar subject beyond its rank; which never fails to be ridiculous
20121010	00:00:09		11	255819975342825472	you got a lot of friends but how many can you actually trust?
20121010	00:00:09		206	255819975363801088	watching general hospital with meh mom
20121010	00:00:09		207	255819975384760320	a wife gets introduced to the family &amp; a hoe gets introduced to the team ! who d you meet?!
20121010	00:00:09		27	255819975397359617	sex with rick ross seems so unfortunate 
20121010	00:00:09		208	255819975401537536	bass pro shop...better than any mall i could ever ask for!
20121010	00:00:09		2	255819975405756417	just posted a photo 
20121010	00:00:09		15	255819975409926144	wind 1.6 mph n. barometer 1014.4 mb, rising slowly. temperature 5.9 degc. rain today 0.0 mm. humidity 94%
20121010	00:00:09		209	255819975409930240	major headache, nothing a lil dip can t fix
20121010	00:00:09		11	255819975422537728	rt  from tv patrol  chairperson bettina osmena &amp; volunteer sam soriano in this report  via  ...
20121010	00:00:09		15	255819975430926336	wind 0.0 mph ---. barometer 29.99 in, steady. temperature 67.8 degf. rain today 0.00 in. humidity 60%
20121010	00:00:09		27	255819975435116545	i wanna try ciroc and diced pineapples , looks good af.
20121010	00:00:09		93	255819975443496960	now: 20.3degc wind:0.3mph pressure: 1001.1hpa falling slowly. rain today 0.0mm. nerja weather forecast: 
20121010	00:00:09		113	255819975456083968	its time!!! hip hop awards
20121010	00:00:09		8	255819975468650496	11 people followed me and 3 people unfollowed me // automatically checked by 
20121010	00:00:09		210	255819975477059584	damn how e ness go out like that
20121010	00:00:09		211	255819975485427712	at least i can listen to christmas music now and it be chilly outside.
20121010	00:00:09		212	255819975485435904	taking a day off practice to finish these projects and essays . student
20121010	00:00:09		213	255819975498018816	neocitran night round 2!  smashed leggo doesthebodygood
20121010	00:00:09		8	255819975510589442	it s good vs. evil in this awesome minimalist design from carlos a. sanchez:  what do you think? [via 
20121010	00:00:09		11	255819975510601728	rt  small areolas aren t dope to anybody.
20121010	00:00:09		11	255819975514796032	rt  add a high-drama necklace to take your look to the next level:  styletip
20121010	00:00:09		11	255819975514812416	and then we fuck all night til things get !
20121010	00:00:09		11	255819975556747264	rt  first rule of business: stay out of mine.. and be about yours.
20121010	00:00:09		8	255819975565127681	"check out ""i am solavei 2012 tour - tulsa, ok""  via "
20121010	00:00:09		11	255819975573508097	rt   my 20k dedicated 2 my lovely vixxy ve ;) 
20121010	00:00:09		214	255819975577702400	i m not use to having nice shit...anyone have some framers they d suggest? or i can frame shit myself...where to... 
20121010	00:00:09		11	255819975577722880	rt  if you have time to tweet, but no time to respond to a text/call/email, i won t make time for you.friend or lover, it ...
20121010	00:00:09		215	255819975586086912	finna go to william chicken.
20121010	00:00:09		11	255819975590293504	all my customers think i m in high school ... i hope i age well the rest of my life
20121010	00:00:09		216	255819975594491904	i wonder if i ever cross your mind.
20121010	00:00:09		217	255819975602868224	facing the morning
20121010	00:00:09		11	255819975602868225	an important reelection message from obama to all of his supporters and donors! 
20121010	00:00:09		218	255819975602876416	in devonport, the current temp is 20.7degc,  wind speed 0.0km/h gusting 5.0km/h, rain today 0.0mm : 
20121010	00:00:09		27	255819975611260928	"rt  true. rt  romney on cnn on pbs: ""i know that cnn doesn t get government funding but somehow y all sta ..."
20121010	00:00:09		11	255819975611281408	hope things get better over the years for all of them... really it s  time for a change
20121010	00:00:09		219	255819975628054528	i wish i didn t hate school this semester
20121010	00:00:09		11	255819975640621056	time to start 5 hours of science review..
20121010	00:00:09		8	255819975640629248	"mom "" are you leaving "" me "" yeah i m going to shelby s"" her ""are you staying over there tonight?"" me "" i wish"""
20121010	00:00:10		11	255819979440664577	rt  jake d is the worst / slowest driver ever
20121010	00:00:10		11	255819979444846593	"rt  b5new music ""cookie"" !!! check it out &gt;&gt;&gt; "
20121010	00:00:10		220	255819979470036992	she cute bout her lips to damn smart
20121010	00:00:10		221	255819979478409216	and lets run a train.
20121010	00:00:10		222	255819979486818304	and i miss that smile
20121010	00:00:10		11	255819979491008512	rt  state dept. says tonight that there was no protest @ benghazi consulate before attack. amb. rice must have known. strong s ...
20121010	00:00:10		223	255819979545518081	the virtua center for nutrition &amp; diabetes care offers all the resources and support you need to manage diabetes. 
20121010	00:00:10		224	255819979549708291	i love this graph.  there are more nonreligious people today than there are latinos.  they are a huge... 
20121010	00:00:10		1	255819979570704384	now playing mike bollea - mike bollea s jukebox party on  oldies music
20121010	00:00:10		11	255819979579092993	the son of man , bible study 
20121010	00:00:10		225	255819979612631040	don t let one bad day make you say your life is shit...!!
20121010	00:00:10		226	255819979625209857	column: do you want your goat scruffy or shiny? 
20121010	00:00:10		227	255819979629408256	niggas bout to get checked tomorrow for calling  never is she doe, 
20121010	00:00:10		27	255819979633606657	how come rick ross got the baddest girl in the video
20121010	00:00:10		27	255819979667144704	rick ross look like my uncle
20121010	00:00:10		1	255819979696504834	i love my body to but i know its nice i dont feel the need to show everyone on the internet
20121010	00:00:10		11	255819979700715520	rt  eric fromm sexis art dirk wears white sox the night porter
20121010	00:00:10		228	255819979709108224	take life one day at a time but always have backup plans
20121010	00:00:10		1	255819979730059264	now listening to hot mixes on  iphone app. get it for free from the app store  latin 
20121010	00:00:10		3	255819979738451968	other than that, wale is cool as a mfer &amp;i love him.
20121010	00:00:10		1	255819979746844673	i unlocked the hip hop awards: ain t no joke sticker on get glue!  hip hop awards 
20121010	00:00:10		229	255819979746848770	my head is way too big to be having headaches like this yo...
20121010	00:00:10		11	255819979751055360	rt  im just done, cant love nobody who dont love theirself . sad af
20121010	00:00:10		11	255819979763617792	rt  beyond the tacos and guacamole of world renown, there are rich and various culinary traditions spanning the whole c ...
20121010	00:00:10		230	255819979767816192	i seriously havin bad withdrawal from the weekend.
20121010	00:00:10		11	255819979767836672	you got to be out of your mind to be all over rick ross like that that s just nasty
20121010	00:00:10		27	255819979772002304	i love rick ross swag in this video...
20121010	00:00:10		231	255819979772014592	i ll do my best today! fighting rhea, fighting! :d
20121010	00:00:10		27	255819979797196800	rt  i hate when the same tweet is on my timeline 6 times in 5 minutes its seriously annoying
20121010	00:00:10		232	255819979805573120	niggas was doing the wobble at school
20121010	00:00:10		11	255819979818147840	rt  misleading q s but vote anyway. abbott must not be rewarded smh poll re gillard vs abbott  via @ ...
20121010	00:00:10		233	255819979826532353	every family has an order, class, phylum, kingdom, and domain
20121010	00:00:10		27	255819979826536448	rt  we are looking into reports of incorrect pricing on the borderlands 2 compatibility pack that s currently rolling o ...
20121010	00:00:10		234	255819979834929153	nf  follow bckk?
20121010	00:00:11		235	255819983622377473	i try to hold everything back.
20121010	00:00:11		236	255819983626588160	3 reasons companies aren t engaging in online content marketing content online marketing 
20121010	00:00:11		237	255819983634968576	ion have no hoex... i repeat none!
20121010	00:00:11		238	255819983643348992	lmboo yh right!!!
20121010	00:00:11		222	255819983651753984	if i told you that i loved you, would you smile different?
20121010	00:00:11		27	255819983660150784	rt  if you don t run on dunks then you aren t a true new hampshirite
20121010	00:00:11		11	255819983664328705	"hehe,think again rt  r u in sri lanka? ""tweeter_biggs: shii,2mao s thursday -__- rt  no one knows tomao!..."""
20121010	00:00:11		239	255819983672725504	new brown alumni job: quantitative research trading group in nyc is looking to add an analyst to their team!  bajb
20121010	00:00:11		240	255819983676903425	the hardest thing in life is to know which bridge to cross and which to burn...
20121010	00:00:11		241	255819983676923904	""" everybody jojo did not kill herself she tried though so tm stop  is jojo?"
20121010	00:00:11		11	255819983689494528	rt  just because i m opinionated doesn t mean i m a b*tch. i just like to share my thoughts.
20121010	00:00:11		8	255819983702073346	and no for the ass hole that s gonna tell me to unfollow them it s called rt!! so stfu and don t talk to me
20121010	00:00:11		11	255819983739813888	rt  so  is admitting tht  lied to the des moines register about his abortion position?  ...
20121010	00:00:11		1	255819983748218881	stacey dash supports mitt romney, gets slammed on twitter  you all need to read this!!! boo yeah to the dems!!!
20121010	00:00:11		11	255819983790174208	rt  bong
20121010	00:00:11		242	255819983802753025	all this hard work im putting in is gone pay off !
20121010	00:00:11		1	255819983819526144	hip hop awards bout to come on
20121010	00:00:11		8	255819983823724544	don t be scared. i ve done this before. show me your teeth.
20121010	00:00:11		11	255819983827894272	researching a couple of colleges, just for my interest.
20121010	00:00:11		11	255819983827910656	rt  bands a make her dance food stamps will make her twerk if mitt romney becomes president, them hoes gone have to work#lol
20121010	00:00:11		243	255819983844679680	house to myself.
20121010	00:00:11		11	255819983848878080	out of practice 20 mins early i think yes!#score
20121010	00:00:11		1	255819983861456897	""" idk why i prefer walking on the street so much more than on the side walk."" i walk on the yellow lining on roads sometimes."
20121010	00:00:11		1	255819983865647104	has just posted a quick article on an  controlled cigar box. 
20121010	00:00:11		244	255819983878246400	sooo i m watching true life and this white girl hates her hair so she wears wigs 24/7
20121010	00:00:11		11	255819983882448896	this one of the nicest vids i seen in a minute
20121010	00:00:11		8	255819983928569857	oregon s voter registration approaches, less than one week to get registered  via  vote mmot measure80
20121010	00:00:11		245	255819983995682816	it really is this hard to find someone 
20121010	00:00:11		246	255819983999885312	geeks are definitely the new rock stars -- 
20121010	00:00:11		8	255819984016662530	rt  tonight s show is very special to me! it s the show that stamps the day my 7th album released in san diego it s our time! n ...
20121010	00:00:11		11	255819984033423360	rt  i still have the knack of embarassing my children itsinthejobdescription tongueincheek
20121010	00:00:12		247	255819987846066177	""" youre such a pathetic human being."" sorry ;("
20121010	00:00:12		248	255819987850244096	thats that shit!
20121010	00:00:12		249	255819987854438400	apparel industrial engineer chico s fas inc. shared services @ chico s fas, inc. 
20121010	00:00:12		250	255819987858640896	we keep fighting , cos i keep fuckin up trusting people .
20121010	00:00:12		58	255819987862814720	"hi  pls follow =&gt;  closets up for auction benefitting various charities, they tweet about fashion."
20121010	00:00:12		251	255819987862827008	hate being the last one too sleep :(
20121010	00:00:12		252	255819987883798528	, i hope they not boutah fuss !
20121010	00:00:12		232	255819987917357056	i was doing so well. 
20121010	00:00:12		253	255819987917369344	natural remedies for runnynose 
20121010	00:00:12		254	255819987921559552	how a wig gotta bald spot
20121010	00:00:12		255	255819987950923776	heading to the new york area sporting goods stores and hiding all the non jets jerseys meanthings
20121010	00:00:12		256	255819987980275713	this. is. not. okay.
20121010	00:00:12		257	255819987997057024	he got it so easy, i have to fight to get the same thing.
20121010	00:00:12		8	255819988018016256	allow yourself to feel good..  via 
20121010	00:00:12		258	255819988030603265	not knowing which pic to picslip anon problems
20121010	00:00:12		11	255819988030615552	"rt  25 conversations w/ the people who have known obama &amp; romney best -- ""the choice 2012"" oral history "
20121010	00:00:12		259	255819988038995969	s/o to  everybody go follow him
20121010	00:00:12		260	255819988064161793	my son growing up rite before my eyes!
20121010	00:00:12		261	255819988072546304	divided we fall, together we re strong
20121010	00:00:12		168	255819988072554496	hicksnewmedia daily news  - top stories by kevinminott, denissescoble, lorimoreno
20121010	00:00:12		262	255819988076740608	we were so perfect.
20121010	00:00:12		11	255819988080939008	rt  pissed tf off
20121010	00:00:12		263	255819988089315328	"marry ibo man nw"" dat is y i like igbo boys dey r d ones dat pound the yam"""
20121010	00:00:12		11	255819988097724416	rt  5 weeks into school &amp; i m already over it nomitovation
20121010	00:00:12		50	255819988101894145	the glam hair cartel any 3 bundles of hair | on sale now for $275 place your orders today | buy now at 
20121010	00:00:12		264	255819988106084352	i ve never been this mad in my whole life.
20121010	00:00:12		27	255819988127068160	-diced pineapples only you rick ross.::
20121010	00:00:12		11	255819988152238080	lmmfao rt  drake look like a soccer player
20121010	00:00:12		27	255819988198371328	dice pineapples , sounds good right now kennedy tweet
20121010	00:00:12		27	255819988198375427	my baby  is lookin  sexy in diced pineapples 
20121010	00:00:12		11	255819988202553344	im proud of her mayne. shes come a long way..
20121010	00:00:12		265	255819988227743744	on a flight with mr. doesn t-know-we re-not-supposed-to-be-standing and he just made an encore performance and got up taxiing to the gate.
20121010	00:00:13		8	255819992006791169	star wars reading day is october 6th  via 
20121010	00:00:13		222	255819992048734209	i need to smile more
20121010	00:00:13		266	255819992090697728	youralrightwithmeif you listen to bon iver, coldplay or edm
20121010	00:00:13		262	255819992090697729	 perfect couple!
20121010	00:00:13		267	255819992115855360	today was nice otc .. tonight will be nicer
20121010	00:00:13		268	255819992120045568	sorry, i just miss the old you.
20121010	00:00:13		8	255819992124248064	what jessica just told me
20121010	00:00:13		8	255819992124248065	call me crazy at least you callin...
20121010	00:00:13		1	255819992157786112	hiphop awards bout to be live!!
20121010	00:00:13		3	255819992161988608	the fact that racism and bigotry still exist is a testament to how far we as human beings have to go still. wake up america
20121010	00:00:13		58	255819992170389504	this is the best way to get real muscle and get ripped fast &gt;&gt;  - sp
20121010	00:00:13		15	255819992178778112	wind 0.0 mph ene. barometer 988.9 mb, falling slowly. temperature 10.9 degc. rain today 0.0 mm. humidity 99%
20121010	00:00:13		269	255819992178778113	fun video2: mckenna tries his hand at gangnam dancing - the spokesman review (blog): telegraph.co.ukfun video2: ... 
20121010	00:00:13		1	255819992195530752	hip hop awards on ya ll...
20121010	00:00:13		58	255819992195530753	rt  diced pineapples &gt;&gt;&gt;
20121010	00:00:13		58	255819992195534848	rick ross &gt; lol
20121010	00:00:13		11	255819992199737344	rt  my work is backing up already i need a 1 week break.
20121010	00:00:13		270	255819992203931648	""" i ainn gone say nothing since i ""trip"" all the time. .. nothing ..nothing at all ,"""
20121010	00:00:13		271	255819992233304064	ordered i-phone 5. yes! &lt;3
20121010	00:00:13		272	255819992266838016	i want to do better than good enough for my girl
20121010	00:00:13		11	255819992283639808	"rt  rt if your 5""5 or shorter (; short girls &gt;&gt; "
20121010	00:00:13		11	255819992287834113	rt  i break and release myself from all curses of lust and perversion in the name of jesus. prayer
20121010	00:00:13		273	255819992296210435	we not friendly don t get em started. you offended oops no sorry
20121010	00:00:13		274	255819992296222721	so justin and usher  got nominated in the same category for favourite male artist? shit just got real.
20121010	00:00:13		275	255819992300388352	i need some wool socks up in this b
20121010	00:00:13		11	255819992308785152	dne rt   kindly follow back
20121010	00:00:13		1	255819992342343680	i think it s something that s goin on that the government ain t tellin us.
20121010	00:00:13		276	255819992350724096	be careful when fucking a virgin man
20121010	00:00:13		277	255819992367497220	that s just great hha
20121010	00:00:13		8	255819992380104704	phone working again text me
20121010	00:00:13		9	255819992392671232	wale is motivation  
20121010	00:00:13		278	255819992396869632	who has seen looper? i need some questions answered.
20121010	00:00:13		279	255819992409456640	mercedes loses ground to bmw, audi in luxury sales race - businessweek: motortrend magazinemercedes loses ground... 
20121010	00:00:13		280	255819992422039553	right now i m trynna eat, n ion need a spoon
20121010	00:00:14		281	255819996205285376	those dreams when you feel paralyzed &lt;&lt;&lt;&lt;
20121010	00:00:14		282	255819996205289473	chaos and civil war in libya 
20121010	00:00:14		27	255819996205293568	u see tht slim jim on th side my.nigga rt   throw some sausages in thst beetch
20121010	00:00:14		11	255819996217868288	we fuck all night til get right
20121010	00:00:14		8	255819996230455297	just want to say the website  gave me like help me more then a calculator. thanksbro
20121010	00:00:14		283	255819996280791040	live streaming russia u19 - slovenia u19 
20121010	00:00:14		284	255819996284981249	nothin else more to say
20121010	00:00:14		11	255819996289183745	rt  true love is hard to find.
20121010	00:00:14		285	255819996314357761	werin man go chop sef
20121010	00:00:14		1	255819996322729984	signssheratchet / buzz.ing-now on facebook, twitter, flickr, youtube &amp; buzz.ing-now .com signssheratchet 
20121010	00:00:14		27	255819996322750464	rt  dicedpineapples on now
20121010	00:00:14		11	255819996360478720	rt  yeah, your a whore!
20121010	00:00:14		286	255819996394033152	hate hoes that act,like they 2 good to follow back
20121010	00:00:14		287	255819996398227456	aight time to get to work !
20121010	00:00:14		1	255819996402429952	tyler do u like my babies the janoskians??? asktyler ( live on 
20121010	00:00:14		288	255819996406620160	dj holiday &amp;  broadcasting live friday   text harlem to enter free til 12 thru cutline
20121010	00:00:14		1	255819996406636544	catching up on my dvr yeahbuddy oldladystatus soa revenge
20121010	00:00:14		289	255819996415012864	"""tory lane threesome"" - "
20121010	00:00:14		11	255819996431781888	rt   hermanita guapa te amo 
20121010	00:00:14		11	255819996456955904	lol ima go redo my english homework now 
20121010	00:00:14		11	255819996482113538	rt  likely super bowl champions: houston (23%), san francisco (17%), new england/atlanta (14%), baltimore (6%)...  ...
20121010	00:00:14		3	255819996482125824	rt   asia sparks (official music video ) sum summa this check me out #sparklegirls #as ...
20121010	00:00:14		113	255819996482134017	this hip hop awards better not be lame!
20121010	00:00:14		11	255819996498886656	rt  90s baby follow train  retweet this i follow you you back  or get unfollowed  simple  team#team follow back
20121010	00:00:14		290	255819996503085058	i have rarely seen 106th &amp; park since the aj and free era. i don t know these new people.
20121010	00:00:14		11	255819996540846080	dang they video was full of beautiful brown skinned women nh that s wassup !
20121010	00:00:14		8	255819996565999617	shaq and phone problems had me mad
20121010	00:00:14		58	255819996586983424	these girls in this diced pineapples video &gt;&gt;&gt;&gt;&gt; let me get some of they diced pinapple with all the juice.
20121010	00:00:14		291	255819996603764736	photo: good morning pals! today breakfast is fettucine and low-fat plain milk.. :p 
20121010	00:00:14		292	255819996603768832	boston is the shit! hopefully round 2 here is even better than the first time.
20121010	00:00:14		293	255819996612161537	it s easy to forget to return a call, but not if you send your missed calls to your gmail inbox! s... [photo] 
20121010	00:00:15		2	255820000399597568	i posted a new photo to facebook 
20121010	00:00:15		11	255820000403795968	rt  wale sooo fine! !!!
20121010	00:00:15		11	255820000424783873	rt  boingo brings free wi-fi to new york subway stations.  
20121010	00:00:15		294	255820000437342208	4:55pm -  dusk, temp 71f(h77/l57), hum 64%, wind sw 2mph, maxgust 12mph, baro 29.92in, raintoday 0.00in  
20121010	00:00:15		295	255820000441536512	feels better when you let it all out
20121010	00:00:15		296	255820000445743105	bout to pop a blue and smoke a el...waitin for ...
20121010	00:00:15		11	255820000454115328	cie renjuk cie rt  cie ultah cie nraktir cie hrlna ;;) ;;) ;;)
20121010	00:00:15		11	255820000470904832	rt   i got one ...wanna ride ...lol i dont even know you just saw you on the tl
20121010	00:00:15		11	255820000491864064	rt   well you shouldn t... cause you re beautiful! 
20121010	00:00:15		11	255820000504459264	"rt  "" denzel got another movie coming out called ""flight"" looks poo"" ... chill shit looks amazing homes is a drunk  ..."
20121010	00:00:15		297	255820000517038081	more celeb lookmatic love! jessica alba sports her chic  pris  shades while enjoying a pumpkin patch with her family last weekend...
20121010	00:00:15		298	255820000521252865	we were in spanish class for crying out loud 
20121010	00:00:15		299	255820000529625088	 [watch]: jewelry contest winners!!!
20121010	00:00:15		113	255820000533815296	it s that time !!
20121010	00:00:15		300	255820000550608898	great minds discuss ideas,#average minds discuss events, small minds discuss people...
20121010	00:00:15		301	255820000558981120	if destint didnt leave the game eearly she would have been fightin lls
20121010	00:00:15		302	255820000559001600	why you babysitting 2 or 3 shots , i m going to how how to turn it up a notch.
20121010	00:00:16		303	255820000571572224	can i please do this? 
20121010	00:00:15		11	255820000588349440	rt  why do most men like women with bigger breasts and bigger butts? find out here: 
20121010	00:00:15		113	255820000605130753	""" watchinnng the awards."""
20121010	00:00:15		304	255820000605138945	"my nine-year-old brother is in the other room screaming, ""i hate those stupid cops!!"" i m concerned."
20121010	00:00:15		113	255820000609320960	im only gonna watch the bet hip hop awards because jcole was nominated for 6.
20121010	00:00:15		305	255820000609329152	i m watching face off (245 others checked-in)  get glue face off
20121010	00:00:15		11	255820000617697280	rt  trip for gym tom fuckyes
20121010	00:00:15		8	255820000634490880	call me crazy, atleast you calling..
20121010	00:00:15		306	255820000638681088	""" life is hard but justins dick is harder ;)"" can you not"
20121010	00:00:15		307	255820000642883584	"""  a wise choice."" thank you, i agree."
20121010	00:00:15		113	255820000647053313	all ready 2 watch  the voice
20121010	00:00:15		8	255820000659656705	"beats nowplaying: --southern layed back beat 1--25$l whitegenius  via "
20121010	00:00:15		11	255820000668049409	craving just about every kind of food.
20121010	00:00:15		11	255820000709996544	if i ever get proposed to i don t want it to be all big and planned out, i d want spur of the moment. unpredictable
20121010	00:00:15		308	255820000730939392	""" "" in relationships: 1) don t lie. 2) don t cheat. 3) don t make promises you can t keep."""""
20121010	00:00:15		309	255820000730951680	i can t wait to graduate.. seriously almostthere pleasehurry
20121010	00:00:15		310	255820000730968065	too poor to participate iin secret santa events.
20121010	00:00:15		58	255820000743538688	when wale got half his hair down &amp; the rest in a ponytail &gt; yes lawd !
20121010	00:00:15		311	255820000743542785	i uploaded a  video  official gangnam style!!!
20121010	00:00:15		11	255820000760303616	rt  wish i could know now if it s all worth it in the end
20121010	00:00:15		8	255820000764493824	this project stresses me out !
20121010	00:00:15		280	255820000768704512	rn i m trying to eat &amp; i don t need no spoon ;)
20121010	00:00:15		113	255820000789684224	tuned in to the hip hop awards .
20121010	00:00:15		312	255820000798048256	can t half step
20121010	00:00:15		1	255820000810651649	have a great night, and be sure to catch up on bizengine articles for the day!
20121010	00:00:16		8	255820004589715456	turn around open your eyes look at me now...
20121010	00:00:16		8	255820004593905665	jasmine fone bout to have me blind
20121010	00:00:16		11	255820004593909762	then fuck all night till things get right !
20121010	00:00:16		11	255820004602294272	rt  under armour uniform south carolina will wear vs lsu this weekend 
20121010	00:00:16		313	255820004610678784	the fact facebook put all my friends birthdays in my calendar&lt;&lt;&lt; why annoying creeperstatus
20121010	00:00:16		8	255820004610695170	everybody keep asking me wat i want for my bday &amp; the crazy part is im really not wanting for nothing
20121010	00:00:16		314	255820004635865088	kill all your friends they look just like their dogs 
20121010	00:00:16		315	255820004640055296	oh yea . but that nigga has a gf
20121010	00:00:16		316	255820004656807936	"new blog post: debate: top-two primary would make elections ""much, much worse""  azright"
20121010	00:00:16		113	255820004656820224	about to tune in and watch the awards
20121010	00:00:16		317	255820004669419520	there s a purple ciroc bottle?
20121010	00:00:16		318	255820004698767360	words can t describe how much i miss summer
20121010	00:00:16		319	255820004711358464	yay lifetime started working dow star s ahhh
20121010	00:00:16		11	255820004719730688	rt  bout to watch the cyphers.
20121010	00:00:16		320	255820004732334081	failing at life tonight.
20121010	00:00:16		8	255820004732334082	every family has a favorite child, and that favorite is me. diamonddiploma -- the housewife  ( 
20121010	00:00:16		11	255820004753305600	rt  my grandpa is 70 yrs old outside mowing the goddamn yard in 100deg heat. what is wrong w/him? he needs to get his ass in  ...
20121010	00:00:16		58	255820004765888512	enter our telebrands making life easier sweepstakes! there s 11 straight weeks of giveaways click here to enter &gt; 
20121010	00:00:16		11	255820004786831362	rt  these i.ds are endless.
20121010	00:00:16		11	255820004786835457	rt  we live in a generation where promiscuous lifestyle is applauded. it s overly accepted by both men and women
20121010	00:00:16		321	255820004791037952	oomf tweet the same phrase about every day .
20121010	00:00:16		8	255820004799414272	rt  r.i.p to everyone who fucked me over, played me, tried me or lied to me, because you re all dead to me now
20121010	00:00:16		322	255820004828774401	and that last tweet is so official
20121010	00:00:16		11	255820004832985088	rt   imagine if you were a twin 
20121010	00:00:16		323	255820004837167104	let s write our names in a cloud, break something down.. roll it up &amp; pass it all around.
20121010	00:00:16		324	255820004841369600	wat im eating tonight??
20121010	00:00:16		11	255820004849762305	rt  the mother of ugonna,one of the four uni port students killed died today of shock
20121010	00:00:16		27	255820004849766400	rt   why dont u talk on skype little fucker and quit looking up porn
20121010	00:00:16		11	255820004849774592	rt  calling someone ugly won t make you beautiful.
20121010	00:00:16		8	255820004879122432	rt  sometimes people act in a bad mood with me when i haven t done anything to them...
20121010	00:00:16		325	255820004883316736	lenovo updates the thinkpad tablet &amp; laptop hybrid with the thinkpad twist, a $849 12.5   ultrabook 
20121010	00:00:16		326	255820004887515136	gonna go make cake pops since i m bored and have no life. ok bye.
20121010	00:00:16		327	255820004908466179	healthcare jobs opportunities yarmouth nova scotia 
20121010	00:00:16		328	255820004912685057	""" youd fuck anything that walks r/s"""
20121010	00:00:16		329	255820004925272064	i seriously think ill be asleep in bed by 9 :/
20121010	00:00:16		330	255820004942049281	this fool just said all he wanted was her waste *oloshi sumbori*
20121010	00:00:16		331	255820004942049282	about to hit up roadhouse
20121010	00:00:16		332	255820004946235392	thank s god for your mercy this morning. i surrender all my life into your hands today...
20121010	00:00:16		333	255820004971384832	i have any off day tomorrow .. might take yo bitch out
20121010	00:00:16		11	255820004975591424	rt  wale so sexy !
