	id	text	created_at	label
202	255819958473338881	Finally. Got that off twitter. Sorry everyone.	Wed Oct 10 00:00:05 +0000 2012	
203	255819954371313666	Then We Fuck all Night Till Things Get Righttt..	Wed Oct 10 00:00:04 +0000 2012	
204	255819958519480320	#3wordsaftersex let's go again	Wed Oct 10 00:00:05 +0000 2012	
205	255819954652327937	I'll just stop being cute and hinting towards it all and just let it go.	Wed Oct 10 00:00:04 +0000 2012	
206	255819954283233280	Ugh. I hate this ser and estar stuff.	Wed Oct 10 00:00:04 +0000 2012	
207	255819954333556737	Pretty cool Squidoo lens: Where To Buy Microsoft Surface Tablets http://t.co/AeBBGAiH	Wed Oct 10 00:00:04 +0000 2012	
208	255819954522316800	The heat in my house is broken.... You have got to be kidding me -_-	Wed Oct 10 00:00:04 +0000 2012	
209	255819954379710464	I could seriously go to sleep right now but I'm waiting on my bestfriend to come back over. Bleh :p	Wed Oct 10 00:00:04 +0000 2012	
210	255819954539085826	Got to see @monmckenzie and @DavidJBro 😍😍😍 miss you too!! Great little surprise! #missyall	Wed Oct 10 00:00:04 +0000 2012	
211	255819954543284224	-Listening To Forest Gump. Frank Ocean.!	Wed Oct 10 00:00:04 +0000 2012	
212	255819954312593408	Sean Paul Album Tomahawk Technique Shows Weak U.S. Sales - http://t.co/zUekcXff http://t.co/zlbcHF2z	Wed Oct 10 00:00:04 +0000 2012	
213	255819958565601280	Lil Bro Need To Come On Dang	Wed Oct 10 00:00:05 +0000 2012	
214	255819954417446912	Did they just say Tyler Wilson in a car Accident?? WTF is going on this #SEASON?	Wed Oct 10 00:00:04 +0000 2012	
215	255819958666293248	I'll do what it takes till I touch the sky	Wed Oct 10 00:00:05 +0000 2012	
216	255819958745968641	Irritated Like A Bitch ,	Wed Oct 10 00:00:05 +0000 2012	
217	255819958863396864	RT @AsiaStar: Fuck what people be talkin bout Rick Ross is the shit and he know it!	Wed Oct 10 00:00:05 +0000 2012	
218	255819958754373632	RT @SyracuseU: A great addition to an already incredible event! RT @ellpickett Dalai Lama wearing a @SyracuseU visor #onceinalifetime #o ...	Wed Oct 10 00:00:05 +0000 2012	
219	255819958695645184	RT @craigrobertsonn: I put a mini fridge in my room #greatdecision	Wed Oct 10 00:00:05 +0000 2012	
220	255819958586593280	"English is horrible... All because of William Shakespeare #thanks 
😒📚👎"	Wed Oct 10 00:00:05 +0000 2012	
221	255819962759921664	I wish I had somebody to take all my frustrations out on right now...	Wed Oct 10 00:00:06 +0000 2012	
222	255819958842454017	RT @WTFLifeFacts: Lack of sleep can lead to an increased desire for sex and substance abuse.	Wed Oct 10 00:00:05 +0000 2012	
223	255819962785071104	30 Seconds RT @LinkedInExpert: One minute........ #linkedinchat	Wed Oct 10 00:00:06 +0000 2012	
224	255819958590767104	The creeps are out at Walmart tonight...#awkward	Wed Oct 10 00:00:05 +0000 2012	
225	255819958724988928	I won't let you down, I swear this time I mean it.	Wed Oct 10 00:00:05 +0000 2012	
226	255819962659266561	I'll be right back Jhoana's followers #Katelyn	Wed Oct 10 00:00:06 +0000 2012	
227	255819958599163904	Drake Sexy Ass 😍😍😍	Wed Oct 10 00:00:05 +0000 2012	
228	255819962646667265	She ain't my girl&lt;/3	Wed Oct 10 00:00:06 +0000 2012	
229	255819962734755840	"""@Chris_Roaach: @EatMyDick69 that's not nice :(""  i told ya'll"	Wed Oct 10 00:00:06 +0000 2012	
230	255819958750150656	Revitalize MARC records for the Millennials	Wed Oct 10 00:00:05 +0000 2012	
231	255819958766927873	do we wear blue or black tomorrow?	Wed Oct 10 00:00:05 +0000 2012	
232	255819958787899392	Everyday you wait, is another day you won't get back	Wed Oct 10 00:00:05 +0000 2012	
233	255819962697003010	#EveryFamilyHas dysfunction	Wed Oct 10 00:00:06 +0000 2012	
234	255819958699823105	Standing room crowd for Quist/Walz debate in Mankato. Announcer says more than 350 people. Beginning any minute. http://t.co/15nj99va	Wed Oct 10 00:00:05 +0000 2012	
235	255819962785095681	Rey Bake Me Some Brownies ,  ^_^	Wed Oct 10 00:00:06 +0000 2012	
236	255819962697003009	I unlocked the The Voice: The Battles Premiere, Part 2 sticker on #GetGlue! http://t.co/roBKZEeV	Wed Oct 10 00:00:06 +0000 2012	
237	255819958636908544	I need some more hoodies, all of the ones I own now are my ex boyfriends. #Fml	Wed Oct 10 00:00:05 +0000 2012	
238	255819958800506883	Stacking, Xbox 360 - 600 MS Points http://t.co/R94tqIop	Wed Oct 10 00:00:05 +0000 2012	
239	255819958716600320	The mind of a child is where the revolution begins	Wed Oct 10 00:00:05 +0000 2012	
240	255819958578208768	T.Rextasy , Thur 01 Nov/12,  at #o2AcademyLiverpool in #Liverpool ... http://t.co/pD9EtEGG	Wed Oct 10 00:00:05 +0000 2012	
241	255819962713767936	I wish I had some company,, but ig I will type a paper or three	Wed Oct 10 00:00:06 +0000 2012	
242	255819958867607552	or don't text me back bruhh -_-	Wed Oct 10 00:00:05 +0000 2012	
243	255819962717982720	Can't wait till tomnorow	Wed Oct 10 00:00:06 +0000 2012	
244	255819958783705088	RT @LiamBoyToyStory: NANANANANANANANANANANANANANANANANANANANA	Wed Oct 10 00:00:05 +0000 2012	
245	255819958787899393	Don't Miss Your Chance to #Win the $200 Prize of Winner's Choice Giveaway via @SJBlahBlahBlog &amp; PinkNinjaMedia http://t.co/GWYtd68F	Wed Oct 10 00:00:05 +0000 2012	
246	255819958645321728	"""@TedInRealLife: I text you because I want to have a conversation with you, not to be pissed off &amp; get my day ruined."" I always ruin my day."	Wed Oct 10 00:00:05 +0000 2012	
247	255819962646667267	"Sunset beach, en Costa Rica.

¿Hermoso no creen? http://t.co/SVbAU0yC"	Wed Oct 10 00:00:06 +0000 2012	
248	255819958867603457	I want some butter pecan ice cream from Braums #random	Wed Oct 10 00:00:05 +0000 2012	
249	255819962726379520	I'm at Sainos' Home http://t.co/Wl3nhVc1	Wed Oct 10 00:00:06 +0000 2012	
250	255819958645317632	You can get what you want... but you cant get me	Wed Oct 10 00:00:05 +0000 2012	
251	255819958737592321	Too young to be stressing	Wed Oct 10 00:00:05 +0000 2012	
252	255819958796304385	What do you think of Kingsley?(sacrcasm-free zone). (@tyleroakley live on http://t.co/S8fTrXlZ)	Wed Oct 10 00:00:05 +0000 2012	
253	255819958624333825	New image of IPM Model Management - Sara http://t.co/9bxkOejC	Wed Oct 10 00:00:05 +0000 2012	
254	255819962785091584	A Simple Stat http://t.co/EIEnI2Jq via @addresstwo	Wed Oct 10 00:00:06 +0000 2012	
255	255819962663464961	I got my food ready for the awards 😌😁	Wed Oct 10 00:00:06 +0000 2012	
256	255819958641123329	Marissa we know how too.count ... Thankss	Wed Oct 10 00:00:05 +0000 2012	
257	255819958783721472	Uggs &amp; sweats ☺ and yes I know the jets suck  http://t.co/prRlbsr2	Wed Oct 10 00:00:05 +0000 2012	
258	255819958645321729	Speaking of bad editing jobs, nice profile pic	Wed Oct 10 00:00:05 +0000 2012	
259	255819958804692993	Idc. Ima always be high with my shit TOGETHER! ☺💰👌	Wed Oct 10 00:00:05 +0000 2012	
260	255819958590775297	When people ask me is she dtf ? i just look at them	Wed Oct 10 00:00:05 +0000 2012	
261	255819958737584128	Just me and my girlfriend-	Wed Oct 10 00:00:05 +0000 2012	
262	255819958804701184	Long day of work #clockingout	Wed Oct 10 00:00:05 +0000 2012	
263	255819962709602304	drake killing the music industry @Drakee_YMCMB	Wed Oct 10 00:00:06 +0000 2012	
264	255819962889953280	i'm surprised i even have pinky toes left considering i stub them on everything	Wed Oct 10 00:00:06 +0000 2012	
265	255819962906718208	(Fingers crossed) please don't go out Comcast box please please	Wed Oct 10 00:00:06 +0000 2012	
266	255819966882930688	RT @StragsLovEskimo: If your girlfriend is pretty &amp; alot of guys want her, thats another reason to treat her right. At least you got ...	Wed Oct 10 00:00:07 +0000 2012	
267	255819967088451584	No cable so imma watch the #BETHipHopAwards on Twitter…	Wed Oct 10 00:00:07 +0000 2012	
268	255819962885750784	RT @AnthonyGreen: Front row seats to the greatest concert on earth. I feel like the luckiest dad/ husband that ever lived, http://t.co/R ...	Wed Oct 10 00:00:06 +0000 2012	
269	255819967059075074	RT @ridQUELous: @Age_Ree_L helll yeahhh lmfaooo	Wed Oct 10 00:00:07 +0000 2012	
270	255819963053527040	RT @Lovee_OrTezia: I Might Flirt  , But Ik Who Im Tellin I Love At The End Of The Night ♥	Wed Oct 10 00:00:06 +0000 2012	
271	255819967084232704	RT @CbDaTradeMark: @LilLove_Leahaa Naw Yu Got 7 Kids By Rick Ross . One For Every Roll On His Stomach .	Wed Oct 10 00:00:07 +0000 2012	
272	255819962814455808	i can imagine cuddling with someone in front of my fireplace :3	Wed Oct 10 00:00:06 +0000 2012	
273	255819967033925632	If you put up your christmas tree in october your a fag	Wed Oct 10 00:00:07 +0000 2012	
274	255819967046492160	Going to bed soon, really not in a good mood.	Wed Oct 10 00:00:07 +0000 2012	
275	255819967067455488	Apple should pay a fine of $ 2.25 million for misleading advertising - http://t.co/Ke8ncWrR	Wed Oct 10 00:00:07 +0000 2012	
276	255819967008747522	Missin the awards bcus i decided to ride w/ mi mom :(	Wed Oct 10 00:00:07 +0000 2012	
277	255819962919317506	Belt is swimming #rattled	Wed Oct 10 00:00:06 +0000 2012	
278	255819966857756672	RT @thesandler_adam: Back in my day iCarly was a little bitch named Megan.	Wed Oct 10 00:00:07 +0000 2012	
279	255819967159734274	Sad my nigga techn9ne isn't cyphering this time !	Wed Oct 10 00:00:07 +0000 2012	
280	255819967046508544	Windows down on truck o shit its raining	Wed Oct 10 00:00:07 +0000 2012	
281	255819962957041664	Her mission: to increase access to healthy, sustainable and affordable food on the UA campus 7pm PST http://t.co/K9jvptuj	Wed Oct 10 00:00:06 +0000 2012	
282	255819966937432065	Bright red lipstick on really pale girls... Few pull it off, and then few look like they've made a terrible decision that day.	Wed Oct 10 00:00:07 +0000 2012	
283	255819962822840320	RT @scooterbraun: great call with @justinbieber - this kid is competitive, hard working, and very driven! #WINNER	Wed Oct 10 00:00:06 +0000 2012	
284	255819962797658112	Life is full of fake people. Before you decide to judge them, make sure you're not one of them.	Wed Oct 10 00:00:06 +0000 2012	
285	255819967142969344	RT @GQ_Marley: When we fuck all night till things get right&gt;&gt;&gt;&gt;&gt;	Wed Oct 10 00:00:07 +0000 2012	
286	255819962906726400	Mark Hughes is refusing to let any of his QPR fringe stars go out on loan: CHAMPIONSHIP clubs have shown interest in... http://t.co/Mrq0brXS	Wed Oct 10 00:00:06 +0000 2012	
287	255819963049336833	RT @tia_tequilaaa: Look at the cat drinking milk outta the goddamn bowl. GET OUT THE BOWL! *Kevin Hart voice*	Wed Oct 10 00:00:06 +0000 2012	
288	255819966887112705	Photo by Sherry J. : red berries galore | Gather http://t.co/fose5pjs	Wed Oct 10 00:00:07 +0000 2012	
289	255819962948665344	RT @TRAEABN: #AssholeNation	Wed Oct 10 00:00:06 +0000 2012	
290	255819967046492161	Lol naw I doubt that u fake AF	Wed Oct 10 00:00:07 +0000 2012	
291	255819962982215681	Calixte thought to take u through the night does always make me laugh	Wed Oct 10 00:00:06 +0000 2012	
292	255819962889936897	This Diced Pineapples video is dried sperm	Wed Oct 10 00:00:06 +0000 2012	
293	255819967121997824	A night with my boy is always enough to make me feel the best #truelove	Wed Oct 10 00:00:07 +0000 2012	
294	255819966845173762	"Get down or lay down, its that simple...
#RNR
#RICH IN A RUSH

http://t.co/SPlqR1UY"	Wed Oct 10 00:00:07 +0000 2012	
295	255819962797678592	"RT @QuotesWeEnjoy: Teacher: ""Stop clicking your pens"" Class: Click, Click, Click, Click ......... Click"	Wed Oct 10 00:00:06 +0000 2012	
296	255819962835423233	The toughest acting chicks be the biggest crybabies.	Wed Oct 10 00:00:06 +0000 2012	
297	255819966870327296	RT @bekahdanae800: Had the absolute best weekend. I love my friends they're the best. http://t.co/1amIUFhr	Wed Oct 10 00:00:07 +0000 2012	
298	255819962948665345	Haters Are The Motivators	Wed Oct 10 00:00:06 +0000 2012	
299	255819967105232897	RT @BradleeSpeaks: If I apologize for something don't keep talking my head off about it.	Wed Oct 10 00:00:07 +0000 2012	
300	255819967096840192	I HAD HOMEWORK BUT I GUESS I DON'T NOW. #B5Cookie	Wed Oct 10 00:00:07 +0000 2012	
301	255819962969620480	"RT @DrunkkkBetch: #EveryFamilyHas ""The drunk"" relative, which is probably me."	Wed Oct 10 00:00:06 +0000 2012	
302	255819967017136128	Can't wait until December 4th!	Wed Oct 10 00:00:07 +0000 2012	
303	255819966903906305	FOCUS | Romney's Five Wars http://t.co/6db0U58A	Wed Oct 10 00:00:07 +0000 2012	
304	255819967151357953	Sea Glass Jewelry Set by stecky87 http://t.co/gz2P4ZkR via @Etsy #handmade #etsy	Wed Oct 10 00:00:07 +0000 2012	
305	255819966975193088	To get on a higher tree, gone have to climb a Sequoia hol' ^^^^	Wed Oct 10 00:00:07 +0000 2012	
306	255819963032563712	My Tweeted Times http://t.co/sp0kbDe3 - top stories by WeejeeMedia, DebPenner, RichardKrawczyk	Wed Oct 10 00:00:06 +0000 2012	
307	255819962948673536	#Parenthood is such a good film!	Wed Oct 10 00:00:06 +0000 2012	
308	255819967142957056	About Travelling: : African International Airways http://t.co/mgClbswK	Wed Oct 10 00:00:07 +0000 2012	
309	255819966979391489	Its that time for the awards tho	Wed Oct 10 00:00:07 +0000 2012	
310	255819971035295744	#ThatAkwardMoment when you feel like you are 'so bad' and touch 1 of those singing barbie's in the store and ur 12 and it won't shut up.	Wed Oct 10 00:00:08 +0000 2012	
311	255819975267323904	I'm on the west side of LA lookin for a real hoe. Make me put my 2 arms up field goal. 🙌	Wed Oct 10 00:00:09 +0000 2012	
312	255819971052044288	Wind 4.0 mph SSW. Barometer 1015.8 hPa, Falling slowly. Temperature 4.3 °C. Rain today 0.0 mm. Humidity 89%	Wed Oct 10 00:00:08 +0000 2012	
313	255819971064635392	This song reminds me of my Pato :D	Wed Oct 10 00:00:08 +0000 2012	
314	255819971140132864	One of the most important girls in my life.  http://t.co/J9TnNwdH	Wed Oct 10 00:00:08 +0000 2012	
315	255819971270152192	"I want to love you every day and every night,
We'll be together, yeah! with a roof right over our heads"	Wed Oct 10 00:00:08 +0000 2012	
316	255819967201689601	RT @TheCarlosPena: @AshleyBelt1 its all about who is in the public eye..but how do u get in the public eye if no ever gives you the time ...	Wed Oct 10 00:00:07 +0000 2012	
317	255819971421171713	a father? don't have one, don't care for him, end of story.	Wed Oct 10 00:00:08 +0000 2012	
318	255819971144343552	The ringer! Walt responded, clear as day / As if this should have been known right away.	Wed Oct 10 00:00:08 +0000 2012	
319	255819971349848064	To go to applebees tonight or not?	Wed Oct 10 00:00:08 +0000 2012	
320	255819971219832833	"Great article on Shamanic astrology and how it works. Its history, its influence.
http://t.co/ygqAPH9s"	Wed Oct 10 00:00:08 +0000 2012	
321	255819975250554880	Apple's Lightning Authentication Chip Has Been Bypassed, Third-Party Acc On Their Way [VIDEO] | Redmond Pie http://t.co/SdtpckAd	Wed Oct 10 00:00:09 +0000 2012	
322	255819975284117504	Was with my baby today &lt;3	Wed Oct 10 00:00:09 +0000 2012	
323	255819967247839233	Hart of Dixie &lt;3	Wed Oct 10 00:00:07 +0000 2012	
324	255819971207245825	Join Good Hands(SM) Roadside Assistance for free. Get peace of mind without having to pay anything up front. http://t.co/RsFJS1Z8	Wed Oct 10 00:00:08 +0000 2012	
325	255819971395981312	Think I just got subtweeted oh..	Wed Oct 10 00:00:08 +0000 2012	
326	255819967172333568	"RT @OfficiallyIce: Yo @RickyRozay, more ""Diced Pineapples"" tracks and less whatever the fuck u thought u were doin on that ""Black Bar Mi ..."	Wed Oct 10 00:00:07 +0000 2012	
327	255819971207254016	Wale, Ya Dreads Will Catch Mine Soon..... Sike!!!!	Wed Oct 10 00:00:08 +0000 2012	
328	255819967222652929	I think.... Or was it the other way around.	Wed Oct 10 00:00:07 +0000 2012	
329	255819967180713985	"27% off (was £19.95-now £14.50) 
Casall pilates DVD level 2 - 
Store:Simplysweat
http://t.co/fmLrehyC"	Wed Oct 10 00:00:07 +0000 2012	
330	255819975237963776	I wish i had a more exciting job, like being a spy	Wed Oct 10 00:00:09 +0000 2012	
331	255819967201689602	It smell like beer and old ppl on this bus	Wed Oct 10 00:00:07 +0000 2012	
332	255819971328876544	My Boobs Looked Nice Asf' Today ^.^	Wed Oct 10 00:00:08 +0000 2012	
333	255819967197487104	Gotta love getting Vinyl in the mail!!! http://t.co/kaL8hX0H	Wed Oct 10 00:00:07 +0000 2012	
334	255819975284105216	Watching my nephew, this my lil man he gone be a savage.	Wed Oct 10 00:00:09 +0000 2012	
335	255819971416952832	Boyfriends its an obligation to take cute selfies with your girlfriend.	Wed Oct 10 00:00:08 +0000 2012	
336	255819971370811393	Gonna defo get myself some ear plugs cos I'm such a boring student	Wed Oct 10 00:00:08 +0000 2012	
337	255819971043667969	A Paddy Ass Broke Nigga That's What I Can't Be.	Wed Oct 10 00:00:08 +0000 2012	
338	255819971052072960	RT @jonesboy314: @Real1totalk @donovanjones12 😑 you ain't do shit! I said I miss y'all stupid bad idiot.	Wed Oct 10 00:00:08 +0000 2012	
339	255819971270168576	RT @TakeAShot4Teadz: #EveryFamilyHas an Aunt Peggy	Wed Oct 10 00:00:08 +0000 2012	
340	255819967163949056	Boost response and customer confidence with an affordable Turbo or High... Learn More: http://t.co/Umn7gTzM #websitetraffic #seo #marketing	Wed Oct 10 00:00:07 +0000 2012	
341	255819971144323072	I love my crazy family&lt;3	Wed Oct 10 00:00:08 +0000 2012	
342	255819971375030272	Don't you dare look out your window, darling everything's on fire. The war outside keeps raging on, but you'll be safe and sound.	Wed Oct 10 00:00:08 +0000 2012	
343	255819971446317056	raising hope is coming on and now it's time for yall to shut up	Wed Oct 10 00:00:08 +0000 2012	
344	255819971316301824	glitterweave: i got this shirt and it has this weird ruffled hood / neck so i can wear it like this but if... http://t.co/SDBqOtic	Wed Oct 10 00:00:08 +0000 2012	
345	255819971442130944	- He Aint Going No Where :)	Wed Oct 10 00:00:08 +0000 2012	
346	255819967172337665	havnt talkd to my bestfriend in 3 days	Wed Oct 10 00:00:07 +0000 2012	
347	255819967235252225	RT @MandaPhillipz: Literally hate mrs Hamilton for this project	Wed Oct 10 00:00:07 +0000 2012	
348	255819971257573376	Portman quickly plays the Big Bird card, says Obama is making a big election about small things.	Wed Oct 10 00:00:08 +0000 2012	
349	255819975267348481	http://t.co/chvWL3QG Phil Jones Targets Manchester United Return For Chelsea Clash	Wed Oct 10 00:00:09 +0000 2012	
350	255819971320504320	Remember Horton Hear's a Who? We want to hear from you! Please let us know what content would be of interest to you. http://t.co/6ergsDDd	Wed Oct 10 00:00:08 +0000 2012	
351	255819971182084097	I'm not gone hold no grudge I just know yo type.	Wed Oct 10 00:00:08 +0000 2012	
352	255819971119161344	Clearly RT @aperry24_7 @Deutsche_Katy we don't sleep round here!	Wed Oct 10 00:00:08 +0000 2012	
353	255819971412774912	We are now 1 hour into #HashtagHorror	Wed Oct 10 00:00:08 +0000 2012	
354	255819971232399360	"408,910 points - ""The Frying Pan"" - Maximum Awesome! Fieldrunners 2! Beat that! http://t.co/RBfF4b9U #fieldrunners2"	Wed Oct 10 00:00:08 +0000 2012	
355	255819971156930560	50 cent for ever free throw i make?	Wed Oct 10 00:00:08 +0000 2012	
356	255819971375013888	Then Jesus said, “Come to me, all of you who are weary and carry heavy burdens, and I will give you rest. http://t.co/dv1OHhKr	Wed Oct 10 00:00:08 +0000 2012	
357	255819967235256320	I Didn't Know Brothers Where Suppose To Disrespect Their Sisters ?	Wed Oct 10 00:00:07 +0000 2012	
358	255819975435116545	i wanna try ciroc and diced pineapples , looks good af.	Wed Oct 10 00:00:09 +0000 2012	
359	255819975430926336	Wind 0.0 mph ---. Barometer 29.99 in, Steady. Temperature 67.8 °F. Rain today 0.00 in. Humidity 60%	Wed Oct 10 00:00:09 +0000 2012	
360	255819975401537536	Bass Pro Shop...better than any mall I could ever ask for!	Wed Oct 10 00:00:09 +0000 2012	
361	255819979470036992	She cute bout her lips to damn smart	Wed Oct 10 00:00:10 +0000 2012	
362	255819975640621056	Time to start 5 hours of science review..	Wed Oct 10 00:00:09 +0000 2012	
363	255819975300882432	Fabulous Pagan finds! Custom OOAK Jewelry, Staves, wands &amp; more! @beyondthewillow http://t.co/No3CPSi7	Wed Oct 10 00:00:09 +0000 2012	
364	255819975485427712	At least I can listen to Christmas music now and it be chilly outside.	Wed Oct 10 00:00:09 +0000 2012	
365	255819975409926144	Wind 1.6 mph N. Barometer 1014.4 mb, Rising slowly. Temperature 5.9 °C. Rain today 0.0 mm. Humidity 94%	Wed Oct 10 00:00:09 +0000 2012	
366	255819975611260928	"RT @RomneyCentral: True. RT @BuzzFeedAndrew: Romney on CNN on PBS: ""I know that CNN doesn't get government funding but somehow y'all sta ..."	Wed Oct 10 00:00:09 +0000 2012	
367	255819975602868225	An important reelection message from Obama to all of his supporters and donors! http://t.co/cfrTzpjB	Wed Oct 10 00:00:09 +0000 2012	
368	255819975594491904	i wonder if i ever cross your mind.	Wed Oct 10 00:00:09 +0000 2012	
369	255819979486818304	And I miss that smile	Wed Oct 10 00:00:10 +0000 2012	
370	255819975628054528	I wish I didn't hate school this semester	Wed Oct 10 00:00:09 +0000 2012	
371	255819975556747264	RT @DestinyOdeh: First Rule of Business: Stay out of mine.. and be about yours.	Wed Oct 10 00:00:09 +0000 2012	
372	255819975573508097	RT @lavanyarochlani: @vixencat094 my 20k dedicated 2 my lovely #VixxyVe ;) http://t.co/RqKbm8Nu	Wed Oct 10 00:00:09 +0000 2012	
373	255819975498018816	NeoCitran night round 2!  #Smashed #leggo #doesthebodygood	Wed Oct 10 00:00:09 +0000 2012	
374	255819975405756417	Just posted a photo http://t.co/jcKWm2ho	Wed Oct 10 00:00:09 +0000 2012	
375	255819975485435904	taking a day off practice to finish these projects and essays . #student	Wed Oct 10 00:00:09 +0000 2012	
376	255819975397359617	Sex with Rick Ross seems so unfortunate 😖😷😰	Wed Oct 10 00:00:09 +0000 2012	
377	255819975586086912	Finna go to William Chicken.	Wed Oct 10 00:00:09 +0000 2012	
378	255819975611281408	Hope things get better over the years for all of them... Really it's  time for a change🙏🙌👼🙇🙇🙇	Wed Oct 10 00:00:09 +0000 2012	
379	255819979444846593	"RT @ItsJahNelO_o: #B5NewMusic ""Cookie"" !!! CHECK IT OUT &gt;&gt;&gt; http://t.co/ZdrjpY48"	Wed Oct 10 00:00:10 +0000 2012	
380	255819975409930240	Major headache, nothing a lil dip can't fix	Wed Oct 10 00:00:09 +0000 2012	
381	255819975510601728	RT @ImFrankG: Small areolas aren't dope to anybody.	Wed Oct 10 00:00:09 +0000 2012	
382	255819975477059584	Damn how E Ness go out like that	Wed Oct 10 00:00:09 +0000 2012	
383	255819975317680128	That mf ugly ass duck face girls be havin in pictures pisses me off	Wed Oct 10 00:00:09 +0000 2012	
384	255819975514812416	And then we fuck all night til things get !	Wed Oct 10 00:00:09 +0000 2012	
385	255819975577722880	"RT @AdamRichman: If you have time to tweet, but no time to respond to a text/call/email, I won't make time for you.

Friend or lover, it ..."	Wed Oct 10 00:00:09 +0000 2012	
386	255819979478409216	And Lets Run A Train.	Wed Oct 10 00:00:10 +0000 2012	
387	255819975342825472	You got a lot of friends but how many can you actually trust?	Wed Oct 10 00:00:09 +0000 2012	
388	255819975363801088	Watching general hospital with meh mom	Wed Oct 10 00:00:09 +0000 2012	
389	255819975317680129	BOMBAST, a endeavour, by strained description, to raise a low or familiar subject beyond its rank; which never fails to be ridiculous	Wed Oct 10 00:00:09 +0000 2012	
390	255819975565127681	"Check out ""I AM SOLAVEI 2012 TOUR - Tulsa, OK"" http://t.co/I0uMTIux via @eventbrite"	Wed Oct 10 00:00:09 +0000 2012	
391	255819975510589442	It's good vs. evil in this awesome minimalist design from Carlos A. Sanchez: http://t.co/VFBGkD1a. What do you think? [via @copiouslygeeky]	Wed Oct 10 00:00:09 +0000 2012	
392	255819975602876416	In Devonport, the Current Temp is 20.7°C,  Wind speed 0.0km/h gusting 5.0km/h, Rain Today 0.0mm : http://t.co/XKuLo81K	Wed Oct 10 00:00:09 +0000 2012	
393	255819975468650496	11 people followed me and 3 people unfollowed me // automatically checked by http://t.co/vYIU17Hp	Wed Oct 10 00:00:09 +0000 2012	
394	255819979545518081	The Virtua Center for Nutrition &amp; Diabetes Care offers all the resources and support you need to manage diabetes. http://t.co/iqKpSbCS	Wed Oct 10 00:00:10 +0000 2012	
395	255819975590293504	All my customers think I'm in high school ... I hope I age well the rest of my life	Wed Oct 10 00:00:09 +0000 2012	
396	255819975422537728	RT @icanserve: From TV Patrol @ICanServe chairperson Bettina Osmena &amp; volunteer Sam Soriano in this report http://t.co/PMvyc4OF via  ...	Wed Oct 10 00:00:09 +0000 2012	
397	255819975456083968	Its Time!!!! #HipHopAwards	Wed Oct 10 00:00:09 +0000 2012	
398	255819975384760320	A WIFE gets introduced to the FAMILY &amp; A HOE gets introduced to the TEAM ! who'd you meet?!	Wed Oct 10 00:00:09 +0000 2012	
399	255819975443496960	Now: 20.3°C Wind:0.3mph Pressure: 1001.1hpa Falling slowly. Rain Today 0.0mm. Nerja Weather Forecast: http://t.co/7t34CKoW	Wed Oct 10 00:00:09 +0000 2012	
400	255819975514796032	RT @MichaelKors: Add a high-drama #necklace to take your look to the next level: http://t.co/GYeGzeUQ #styletip	Wed Oct 10 00:00:09 +0000 2012	
401	255819975577702400	i'm not use to having nice shit...anyone have some framers they'd suggest? or i can frame shit myself...where to... http://t.co/KnmMJA2m	Wed Oct 10 00:00:09 +0000 2012	
402	255819979570704384	Now playing Mike Bollea - Mike Bollea's Jukebox Party on http://t.co/d5lHaa3H #oldies #music	Wed Oct 10 00:00:10 +0000 2012	
403	255819979440664577	RT @Mbswlas: Jake d is the worst / slowest driver ever	Wed Oct 10 00:00:10 +0000 2012	
404	255819979549708291	I love this graph.  There are more nonreligious people today than there are latinos.  They are a huge... http://t.co/v1JnoGPU	Wed Oct 10 00:00:10 +0000 2012	
405	255819975640629248	"Mom "" are you leaving "" me "" yeah I'm going to Shelby's"" her ""are you staying over there tonight?"" Me "" I wish"""	Wed Oct 10 00:00:09 +0000 2012	
406	255819979491008512	RT @brithume: State Dept. says tonight that there was no protest @ Benghazi consulate before attack. Amb. Rice must have known. Strong s ...	Wed Oct 10 00:00:10 +0000 2012	
407	255819975602868224	Facing the morning	Wed Oct 10 00:00:09 +0000 2012	
408	255819983634968576	Ion have no hoex... I REPEAT NONE!	Wed Oct 10 00:00:11 +0000 2012	
409	255819983848878080	Out of practice 20 mins early I think yes!#score	Wed Oct 10 00:00:11 +0000 2012	
410	255819983626588160	3 Reasons Companies Aren’t Engaging in Online Content Marketing #Content #OnlineMarketing http://t.co/J6D62X41	Wed Oct 10 00:00:11 +0000 2012	
411	255819983676923904	“@Dis_MindlesChic: Everybody jojo did not kill herself she tried though so TM STOP @TeamMindless”who is jojo?	Wed Oct 10 00:00:11 +0000 2012	
412	255819979746848770	My head is way too big to be having headaches like this yo...	Wed Oct 10 00:00:10 +0000 2012	
413	255819983651753984	If I told you that I loved you, would you smile different?	Wed Oct 10 00:00:11 +0000 2012	
414	255819979826536448	RT @GearboxSoftware: We are looking into reports of incorrect pricing on the Borderlands 2 compatibility pack that's currently rolling o ...	Wed Oct 10 00:00:10 +0000 2012	
415	255819983827910656	RT @NishiaParis: Bands A Make Her Dance Food Stamps Will Make Her Twerk If Mitt Romney Becomes President, Them Hoes Gone Have To WORK#lol	Wed Oct 10 00:00:11 +0000 2012	
416	255819979625209857	Column: Do you want your goat scruffy or shiny? http://t.co/nemdzosI	Wed Oct 10 00:00:10 +0000 2012	
